pl_rade,pl_bmasse,pl_orbsmax,pl_orbeccen,pl_insol,st_teff,st_rad,st_mass,habitable
3.13,9.96,0.98141,0.0,0.4,5214.0,0.82,0.86,1
1.94206512,4.43,0.06961,0.0,84.7,5119.0,0.834,0.818,0
0.82,0.477,0.03281,0.0,999.752,5869.0,1.07,1.04,0
1.34,2.36,0.09744,0.0,124.507,6296.0,1.36,1.22,0
1.29,2.21,0.0351,0.0,1269.46,6241.0,1.31,1.21,0
1.41,2.57,0.01406,0.0,1391.4,4976.0,0.76,0.81,0
1.08,1.28,0.36567,0.0,16.734,5280.0,0.82,0.86,0
2.07,4.94,0.6421,0.0,1.29,5422.0,0.86,0.9,1
0.92,0.721,0.11978,0.0,449.632,6116.0,1.21,1.14,0
1.73,3.64,0.1126,0.0,33.22,4992.0,0.72,0.75,0
2.22,5.56,0.4679,0.0,12.975,6132.0,1.27,1.18,0
2.12,2.63,0.054,0.0,123.4,5078.0,0.806,0.853,0
2.05,3.61,0.068,0.0,76.201,5078.0,0.806,0.853,0
1.61,3.22,0.0777,0.0,56.212,5383.0,0.87,0.91,0
2.09,5.02,0.2323,0.0,8.34,5295.0,0.8,0.825,0
0.81,0.457,0.0586,0.0,146.22,5605.0,0.93,0.94,0
1.03,1.08,0.0482,0.0,269.248,5643.0,0.94,0.96,0
2.08,4.98,0.02755,0.0,6797.623,6005.0,1.12,1.08,0
1.49,2.83,0.0471,0.0,276.373,5121.0,0.76,0.79,0
2.06,4.9,0.2788,0.0,31.171,5865.0,1.05,1.04,0
1.02,1.04,0.07318,0.0,724.861,6266.0,1.34,1.21,0
1.2,1.87,0.17707,0.0,64.689,6167.0,1.22,1.15,0
1.26,2.13,0.07109,0.0,903.908,6620.0,1.65,1.41,0
0.76,0.363,0.15413,0.0,74.635,5852.0,1.0,1.0,0
1.26,2.13,0.069,0.0,305.946,5816.0,0.958,1.053,0
3.03,9.43,0.137,0.0,77.052,5816.0,0.958,1.053,0
1.61,3.22,0.4322,0.0,7.92,6157.0,1.23,1.15,0
2.16,5.31,0.4204,0.0,14.055,6158.0,1.24,1.15,0
1.47,2.76,0.10136,0.0,236.005,6436.0,1.5,1.31,0
1.31,2.27,0.0518,0.0,243.08,5772.0,1.0,1.0,0
5.7,27.6,0.0327,0.0,6.01,3636.0,0.47,0.5,0
6.06,30.6,0.87762,0.0,3.3,5677.0,0.94,0.96,0
2.02,4.74,0.0537,0.0,1328.654,6826.0,1.85,1.51,0
3.69,13.2,0.0643,0.0,143.12,5445.0,0.84,0.87,0
6.43,33.8,0.2952,0.0,0.79,3724.0,0.52,0.55,1
0.77,0.381,0.0485,0.0,315.457,5776.0,1.01,1.01,0
1.05,1.16,0.078,0.0,115.612,5776.0,0.917,0.882,0
2.26,5.73,0.152,0.0,30.238,5776.0,0.917,0.882,0
2.19,5.43,1.1218,0.0,0.26,4736.0,0.63,0.66,0
1.35,2.39,0.0511,0.0,446.918,5679.0,0.95,0.97,0
2.47,6.66,0.6762,0.0,6.062,6137.0,1.19,1.12,0
1.58,3.12,0.3875,0.0,26.258,6256.0,1.32,1.2,0
3.19,10.3,1.0525,0.0,0.544,5474.0,0.89,0.92,1
3.64,12.9,1.12664,0.0,0.4,5347.0,0.85,0.89,1
3.23,10.5,1.12191,0.0,1.217,5797.0,1.02,1.01,1
0.89,0.64,0.0596,0.0,337.78,5789.0,1.02,1.02,0
1.87,4.16,0.745,0.0,2.76,5710.0,0.95,0.97,0
2.58,7.18,0.0932,0.0,187.848,6150.0,1.18,1.12,0
1.41,2.57,0.058,0.0,370.922,5888.0,1.148,1.036,0
2.73,7.9,0.097,0.0,131.487,5888.0,1.148,1.036,0
2.45,6.57,0.187,0.0,35.89,5888.0,1.148,1.036,0
4.24,16.7,0.4025,0.0,7.99,5888.0,1.097,0.966,0
4.82,20.7,0.0836,0.0,537.4,6324.0,1.43,1.27,0
3.11,9.85,0.1473,0.0,82.828,6152.0,1.19,1.12,0
2.95,9.01,0.2065,0.0,42.145,6152.0,1.19,1.12,0
3.2,10.3,0.1016,0.0,39.915,5355.0,0.84,0.88,0
2.66,7.56,0.0678,0.0,89.632,5355.0,0.84,0.88,0
2.32,5.99,0.0531,0.0,137.753,4916.0,0.855,0.845,0
1.88,4.19,0.142,0.0,31.86,5499.0,0.86,0.89,0
1.78,3.82,0.1285,0.0,138.538,5812.0,1.02,1.02,0
1.23,2.04,0.0295,0.0,4.2,3299.0,0.26,0.24,0
1.017,1.03,0.0514,0.0,2.208,3240.0,0.2317,0.1977,0
1.06,1.2,0.0649,0.0,0.75,3240.0,0.2317,0.1977,1
2.32,5.99,0.072,0.0,59.799,5211.0,0.77,0.746,0
2.23,5.6,0.11,0.0,25.931,5211.0,0.77,0.746,0
0.96,0.84,0.0167,0.01,54.562,3410.0,0.334,0.326,0
1.84,4.04,0.0692,0.13,5.65,3713.0,0.503,0.522,0
1.6,3.19,0.1654,0.0,0.81,3638.0,0.382,0.404,1
2.17,5.35,0.4706,0.0,0.98,4807.0,0.693,0.719,1
9.180171,158.915,2.026,0.26,0.3,5597.0,1.179,1.011,1
2.213,5.4,0.1029,0.19,129.1,6148.0,1.03,1.03,0
4.574,47.8,0.1974,0.838,24.6,5569.0,1.1,1.03,0
11.99363,1868.8404,0.0544,0.0628,4055.29,6216.0,2.891,1.447,0
2.27,5.77,0.072,0.0,77.543,5413.0,0.742,0.811,0
2.38,6.26,0.195,0.0,10.507,5413.0,0.742,0.811,0
1.73,3.64,0.02449,0.0,651.409,5350.0,0.83,0.88,0
3.87,17.0,0.633,0.057,0.88,5100.0,0.762,0.841,1
3.30395896,10.9,0.1072,0.0,4.07,3844.0,0.62859,0.610816,0
3.03320653,9.45,0.1137,0.0,85.46,5735.81,1.072,0.944,0
2.83910787,8.44,0.096,0.0,40.4,5049.84,0.777785,0.842,0
2.88273782,8.66,0.1761,0.0,48.23,6293.0,1.14586,1.23,0
3.23564749,10.5,0.2383,0.0,26.34,6293.0,1.14586,1.23,0
2.98385261,9.19,0.35905,0.0,9.3,5941.54,1.08751,1.09,0
4.34764405,17.4,0.124,0.0,63.79,5542.0,1.01738,0.98,0
2.78043818,8.15,0.0745,0.0,18.66,4303.0,0.714145,0.67,0
1.90120972,4.27,0.0228,0.0,199.28,4224.0,0.603,0.609,0
1.22,1.98,0.0468,0.0,47.3,4224.0,0.603,0.609,0
1.718,3.6,0.04825,0.0,122.502,4884.0,0.749,0.777,0
1.674,3.44,0.0684,0.0,61.175,4884.0,0.749,0.777,0
1.238,2.06,0.1404,0.0,14.489,4884.0,0.749,0.777,0
10.16,321.00669107,1.883,0.29,0.1,4884.0,0.749,0.777,0
3.3564801,11.2,0.1528,0.0,67.67,5838.0,1.51889,1.05,0
1.32557381,2.32,0.04946,0.0,205.0,5135.55,0.929771,0.866,0
2.97022762,9.11,0.55374,0.0,4.4,6131.95,1.08841,1.16,0
2.9355194,8.93,0.21363,0.0,30.5,6014.95,1.13166,1.11,0
3.2057749,10.4,0.3017,0.0,7.13,5473.91,0.877273,0.96,0
3.12483349,9.93,0.32185,0.0,11.8,5853.19,1.12865,1.06,0
3.3769596,11.3,0.1954,0.0,33.45,5878.3,1.06066,1.07,0
2.70216183,7.76,0.1599,0.0,59.4,6013.72,1.24959,1.11,0
3.30422249,10.9,0.5302,0.0,2.78,5754.0,0.834976,1.03,0
2.0692036,4.93,0.0892,0.0,103.3,5501.0,0.873196,0.96,0
1.46,2.73,0.056,0.0,725.064,6282.0,1.107,1.113,0
2.69,7.7,0.116,0.0,169.002,6282.0,1.107,1.113,0
1.35954736,2.42,0.07642,0.0,49.0,5021.0,0.723259,0.834,0
2.55321772,7.05,0.32,0.0,5.33,5756.4,0.759,0.893,0
2.88940836,8.7,0.1134,0.0,54.74,5619.12,0.842301,0.99,0
1.87477762,4.17,0.1182,0.0,47.32,5429.0,0.900327,0.95,0
2.87084792,8.6,0.2253,0.0,3.42,4706.54,0.666755,0.75,0
2.57673985,7.16,0.1485,0.0,36.01,5484.0,0.835451,0.96,0
1.42553017,2.62,0.08827,0.0,167.2,5714.96,1.19951,1.02,0
1.65623882,3.38,0.0532,0.0,30.22,4132.0,0.726119,0.65,0
1.26174569,2.13,0.0577,0.0,84.01,4632.11,0.746,0.814,0
0.94678642,0.799,0.0784,0.0,149.3,5731.43,0.996208,1.023,0
1.13,1.51,0.04,0.0,195.221,4997.0,0.763,0.825,0
1.21,1.92,0.062,0.0,82.853,4997.0,0.763,0.825,0
1.25,2.1,0.075,0.0,55.53,4997.0,0.763,0.825,0
2.2,5.48,0.105,0.0,28.548,4997.0,0.763,0.825,0
2.58,7.18,0.359,0.0,2.439,4997.0,0.763,0.825,0
2.81109223,8.3,0.7097,0.0,1.2,5404.0,0.862346,0.94,1
1.83470985,4.02,0.0495,0.0,641.53,6000.0,1.13152,1.11,0
1.11177184,1.42,0.0646,0.0,153.48,5146.0,0.866139,0.87,0
1.28938413,2.21,0.1011,0.0,100.37,5432.34,0.878295,0.95,0
0.97698289,0.894,0.0588,0.0,296.73,5553.0,1.098,0.941,0
1.17986031,1.76,0.0449,0.0,197.66,4954.0,0.756284,0.82,0
1.11948901,1.46,0.0529,0.0,198.57,5473.19,0.987155,0.96,0
2.80982017,8.29,0.3244,0.0,10.04,5712.0,1.19811,1.02,0
1.25954761,2.12,0.2008,0.0,37.3,4681.53,0.772344,0.747,0
1.07315686,1.25,0.02065,0.0,697.6,4975.03,0.741698,0.822,0
1.56671124,3.08,0.0418,0.0,245.65,5575.53,0.725,0.81,0
14.68,778.65,0.02591,0.011,1481.766,5781.0,1.01034,1.04,0
3.2,82.6,0.08,0.0,136.522,5679.0,1.035,1.066,0
2.86,8.55,0.131,0.0,50.682,5679.0,1.035,1.066,0
2.90129941,8.76,0.76094,0.0,2.2,6031.0,1.0937,1.12,0
2.22186207,5.57,0.5738,0.0,1.3,5146.0,0.840217,0.87,1
1.60190793,3.2,0.1275,0.0,22.4,5093.0,0.725742,0.85,0
11.94877343,1322.16617312,2.027,0.92,0.342,5746.0,1.697,1.132,1
2.03,4.47,0.08,0.033,91.74,6312.0,1.259,1.139,0
9.96,1462.0106722,1.64,0.4,0.561,6157.0,1.117,1.088,1
3.12424875,9.93,0.32704,0.0,11.7,5918.0,1.043,1.003,0
2.34,6.08,0.05,0.0,304.178,5642.0,0.839,0.978,0
2.56,7.08,0.098,0.0,78.905,5642.0,0.839,0.978,0
1.89,4.23,0.223,0.0,15.103,5642.0,0.839,0.978,0
3.19744103,3.49494179,0.11583,0.0,48.9,5650.0,0.899,0.932,0
1.923,4.36,0.1463,0.0,47.39,5706.0,1.034,0.94,0
2.28372556,5.83,0.0903,0.0,5.52,3732.0,0.509,0.515,0
1.71673535,3.59,0.14185,0.0,144.3,6477.0,1.459,1.3,0
3.26437302,10.7,0.10549,0.0,504.3,6150.0,2.086,1.448,0
4.14042267,16.0,0.22429,0.0,53.0,6212.0,1.209,1.082,0
2.4247685,6.46,0.18836,0.0,6.3,4894.0,0.684,0.753,0
2.98929758,9.21,0.2014,0.0,87.69,6200.0,1.64,1.158,0
2.5685207,7.12,0.48418,0.0,3.7,5731.0,0.906,0.846,0
3.95000623,14.8,0.06868,0.0,686.9,5687.0,1.775,1.08,0
2.35,6.12,0.04,0.0,639.476,5526.0,1.085,1.081,0
2.86,8.55,0.068,0.0,227.225,5526.0,1.085,1.081,0
2.25,5.69,0.118,0.0,75.29,5526.0,1.085,1.081,0
2.76,8.05,0.211,0.0,23.431,5526.0,1.085,1.081,0
3.21585295,10.4,0.1043,0.0,55.86,5573.0,0.839,0.939,0
3.11856756,9.9,0.0519,0.0,172.6,5351.0,0.796,0.89,0
2.86719266,8.58,0.0819,0.0,76.14,5506.0,0.788,0.876,0
2.88046569,8.65,0.2249,0.0,24.54,6072.0,1.01,0.96,0
2.83677238,8.43,0.0683,0.0,234.98,6092.0,0.943,1.016,0
2.8125177,8.31,0.13263,0.0,84.1,6020.0,1.085,1.049,0
2.50861954,6.84,0.12794,0.0,24.0,5316.0,0.804,0.876,0
3.17321625,10.2,0.0796,0.0,77.75,5349.0,0.82,0.824,0
2.95501875,9.04,0.0535,0.0,145.48,5170.0,0.807,0.891,0
3.89404186,14.4,0.0418,0.0,29.68,3837.0,0.517,0.544,0
1.29,2.21,0.048,0.0,599.495,6031.0,0.949,1.067,0
2.43,6.48,0.074,0.0,258.418,6031.0,0.949,1.067,0
4.48524519,18.4,0.1131,0.0,113.75,5942.0,1.142,1.009,0
2.93295657,8.92,0.1399,0.0,13.3,4859.0,0.72,0.781,0
4.09903273,15.7,0.2015,0.0,27.05,5821.0,1.494,1.043,0
3.63582354,12.8,0.0933,0.0,257.11,6320.0,1.252,1.273,0
3.08851092,9.74,0.0714,0.0,222.91,6061.0,0.97,1.05,0
1.19429134,1.84,0.0621,0.0,15.01,3975.0,0.509,0.535,0
3.8765856,14.3,0.2188,0.0,24.27,6085.0,0.973,0.976,0
5.395,25.1,0.297,0.0,5.09,5043.0,0.881,0.834,0
2.82472883,8.37,0.0781,0.0,198.67,6063.0,1.001,1.079,0
2.43056832,6.48,0.0697,0.0,117.5,5757.0,0.762,0.865,0
1.96,4.5,0.1,0.0,24.418,4880.0,0.622,0.602,0
1.49,2.83,0.214,0.0,5.296,4880.0,0.622,0.602,0
2.19,5.43,0.677,0.0,0.53,4880.0,0.622,0.602,1
3.32321414,11.0,0.0779,0.0,127.95,5705.0,0.905,0.943,0
1.273,2.16,0.0296,0.0,33.79,3683.0,0.424,0.454,0
2.1782413,5.38,0.2587,0.0,10.73,5776.0,0.849,0.939,0
1.59887007,3.18,0.084,0.0,515.0,5855.0,1.613,1.266,0
3.76754004,13.6,0.20945,0.0,21.0,5986.0,0.85,0.886,0
1.92872921,4.38,0.0408,0.0,1044.49,5611.0,1.4,0.995,0
8.93504475,59.1,0.94082,0.0,3.4,6018.0,1.286,1.09,0
4.26508,16.8,0.066,0.0,138.33,5477.0,0.865,0.983,0
2.71275017,7.81,0.0615,0.0,196.33,5774.0,0.864,0.916,0
1.61301783,3.23,0.0956,0.0,7.34,3957.0,0.553,0.551,0
2.56,7.08,0.105,0.0,129.639,6064.0,1.01,0.969,0
3.1,9.8,0.213,0.0,31.95,6064.0,1.01,0.969,0
6.00434637,30.1,0.6785,0.0,1.85,5644.0,0.969,0.981,0
1.82417378,3.98,0.0712,0.0,221.46,6052.0,0.967,0.974,0
4.54060463,18.7,0.2698,0.0,7.29,5446.0,0.821,0.824,0
2.22678077,5.59,0.1179,0.0,27.41,5180.0,0.769,0.86,0
2.43996509,6.53,0.0718,0.0,48.2,4723.0,0.747,0.734,0
5.91688317,29.4,0.1668,0.0,37.43,6086.0,0.921,1.003,0
1.47199944,2.77,0.0319,0.0,338.4,4915.0,0.812,0.781,0
2.94660251,8.99,0.1335,0.0,21.5,5288.0,0.74,0.828,0
2.57059831,7.13,0.0919,0.0,93.64,5557.0,1.616,1.035,0
0.9037791,0.676,0.0429,0.0,195.7,5017.0,0.797,0.76,0
1.43,290.537,0.058,0.0,123.802,5232.0,0.891,0.86,0
2.6,1.33,0.102,0.0,39.631,5232.0,0.891,0.86,0
2.51,1.72,0.163,0.0,15.536,5232.0,0.891,0.86,0
1.45,0.52075,0.25654,0.0,6.22,5295.0,0.83,0.87,0
2.28995546,5.86,0.2084,0.0,12.56,5229.0,0.903,0.821,0
1.39109603,2.51,0.0413,0.0,33.34,3871.0,0.532,0.573,0
2.76022913,8.05,0.204,0.0,61.49,6572.0,1.238,1.298,0
1.14651332,1.59,0.0257,0.0,2597.27,5897.0,1.259,1.026,0
4.55527871,18.8,0.3512,0.0,16.17,6461.0,1.131,1.162,0
2.49508857,6.78,0.0917,0.0,126.48,5692.0,1.064,0.946,0
2.27904508,5.81,0.4161,0.0,7.8,5868.0,1.042,0.915,0
3.01299077,9.34,0.2873,0.0,5.66,5243.0,0.831,0.887,0
2.23346338,5.62,0.1286,0.0,179.16,6050.0,1.572,1.24,0
4.465,18.2,0.40598,0.0,8.9,6071.0,1.295,1.061,0
3.5,5.84,0.21101,0.0,30.4,5732.0,1.324,0.921,0
8.73,14.7,0.25655,0.0,25.4,5732.0,1.324,0.921,0
2.84141754,8.45,0.1261,0.0,56.43,5602.0,1.009,0.941,0
4.05537256,15.5,0.3815,0.0,5.51,5661.0,0.934,0.941,0
2.68609988,7.68,0.04391,0.0,1485.0,5541.0,0.934,0.942,0
3.50469499,12.1,0.24831,0.0,39.2,6183.0,1.3,1.241,0
3.18179549,10.2,0.29496,0.0,16.4,6214.0,1.122,1.101,0
3.64762153,12.9,0.39565,0.0,9.9,5818.0,1.647,1.149,0
2.61157023,7.33,0.2093,0.0,29.9,5872.0,1.153,1.041,0
2.13189678,5.19,0.10301,0.0,71.3,5771.0,1.068,0.984,0
3.01665969,9.36,0.0956,0.0,186.14,6310.0,1.095,1.143,0
3.03295685,9.44,0.1264,0.0,67.34,5730.0,1.056,1.008,0
2.9,8.75,0.085,0.0,84.571,5676.0,1.066,0.852,0
2.88,8.65,0.142,0.0,30.546,5676.0,1.066,0.852,0
3.95,14.8,0.397,0.0,3.874,5676.0,1.066,0.852,0
3.60600667,12.7,0.4276,0.0,3.14,5403.0,0.868,0.868,0
2.38091029,6.26,0.0574,0.0,239.11,5568.0,0.957,1.053,0
2.22927435,5.6,0.05825,0.0,86.0,4931.0,0.734,0.794,0
1.31946731,2.3,0.07595,0.0,65.5,5129.0,1.781,0.887,0
2.79936489,8.24,0.1072,0.0,64.8,5442.0,0.974,0.887,0
2.70422447,7.77,0.13917,0.0,47.3,5618.0,0.996,0.911,0
3.16305828,10.1,0.35722,0.0,10.7,5808.0,1.397,1.058,0
2.31898181,5.99,0.227,0.0,20.04,6060.0,0.925,1.008,0
2.37850461,6.25,0.0343,0.0,197.81,4786.0,0.704,0.686,0
2.83137505,8.4,0.3543,0.0,4.91,5436.0,0.888,0.92,0
1.64,3.33,0.036,0.0,360.262,5302.0,0.759,0.893,0
2.0,4.66,0.064,0.0,115.983,5302.0,0.759,0.893,0
3.1446145,10.0,0.20989,0.0,49.2,5866.0,1.367,1.02,0
3.12103321,9.91,0.0761,0.0,257.14,5887.0,1.177,0.985,0
2.51990972,6.89,0.0488,0.0,283.78,5229.0,1.005,0.878,0
3.79037518,13.8,0.0787,0.0,61.24,5191.0,0.764,0.85,0
1.79426276,3.87,0.0821,0.0,57.59,5052.0,0.816,0.773,0
1.66301611,3.4,0.1002,0.0,17.3,4500.0,0.688,0.768,0
2.75047868,8.0,0.1879,0.0,30.3,6036.0,0.949,1.018,0
3.05774442,9.58,0.1637,0.0,51.68,6244.0,1.009,1.069,0
2.30911251,5.94,0.1082,0.0,6.52,3967.0,0.587,0.593,0
4.12801189,15.9,0.1028,0.0,83.04,5831.0,0.921,1.016,0
2.0,6.9,0.0447,0.0,355.735,5345.0,1.108,0.972,0
5.49,17.3,0.0752,0.0,126.081,5345.0,1.108,0.972,0
6.98,16.4,0.1172,0.0,51.922,5345.0,1.108,0.972,0
1.5,2.86,0.109,0.0,72.119,5731.0,1.063,0.95,0
3.01,9.32,0.229,0.0,16.423,5731.0,1.063,0.95,0
0.99679734,0.961,0.05098,0.0,242.0,5343.0,2.506,1.33,0
2.70926154,7.8,0.0915,0.0,111.52,5738.0,0.981,0.936,0
2.91,8.8,0.4572,0.0,4.47,5738.0,0.981,0.936,0
1.671,3.43,0.0662,0.0,26.91,4245.0,0.637,0.649,0
2.322,6.0,0.1748,0.0,3.86,4245.0,0.637,0.649,0
1.59615726,3.18,0.1017,0.0,164.61,5109.0,1.671,0.929,0
1.54502915,3.0,0.0699,0.0,12.48,3867.0,0.552,0.581,0
2.35560189,6.15,0.0813,0.0,66.89,5311.0,0.788,0.884,0
2.70393215,7.77,0.0988,0.0,356.24,6455.0,1.496,1.087,0
3.02511302,9.4,0.1467,0.0,30.94,5530.0,0.892,0.773,0
1.513,2.9,0.04444,0.0,158.2,4901.0,0.716,0.807,0
1.27,2.15,0.04,0.0,255.584,5333.0,0.749,0.81,0
1.99,4.62,0.049,0.0,168.188,5333.0,0.749,0.81,0
3.91815325,14.6,0.4137,0.0,4.91,5492.0,1.016,0.921,0
3.84829873,14.1,0.3462,0.0,10.11,5561.0,1.19,0.946,0
2.3249424,6.01,0.0765,0.0,270.34,6174.0,1.103,1.162,0
1.413,2.58,0.0364,0.0,298.2,5167.0,0.787,0.812,0
2.36961357,6.21,0.03765,0.0,216.9,4922.0,0.823,0.79,0
1.76,3.75,0.0133,0.0,2011.27,4922.0,0.823,0.79,0
2.7489262,7.99,0.0984,0.0,80.01,5516.0,0.967,0.856,0
1.9679397,4.53,0.35647,0.0,2.0,5051.0,0.706,0.786,0
2.27349126,5.79,0.2348,0.0,10.85,5316.0,0.915,0.878,0
1.71360684,3.58,0.055,0.0,504.23,6047.0,1.129,1.021,0
3.90351256,14.5,0.1337,0.0,78.99,6090.0,1.071,1.173,0
2.58,7.18,0.096,0.0,239.787,6250.0,1.146,1.114,0
3.43,11.6,0.157,0.0,88.852,6250.0,1.146,1.114,0
3.11883067,9.9,0.1964,0.0,23.41,5841.0,0.931,1.047,0
2.59248115,7.24,0.1244,0.0,40.61,5475.0,0.884,0.946,0
2.64755943,7.5,0.1416,0.0,15.65,5165.0,0.702,0.782,0
2.0861268,5.0,0.15332,0.0,78.0,6000.0,1.126,1.068,0
2.38127597,6.26,0.4267,0.0,7.45,6002.0,1.081,1.135,0
1.42200732,2.61,0.0187,0.0,1264.7,5123.0,0.847,0.828,0
1.47519116,2.78,0.0213,0.0,99.32,3821.0,0.486,0.49,0
1.85644292,4.1,0.04647,0.0,1113.4,5423.0,1.404,0.915,0
2.11598626,5.13,0.0924,0.0,96.27,5806.0,0.899,0.996,0
2.47887001,6.71,0.0559,0.0,129.37,5230.0,0.777,0.873,0
2.06,4.9,0.064,0.0,281.845,5888.0,0.958,0.99,0
2.27,35.7,0.103,0.0,108.717,5888.0,0.958,0.99,0
3.32992941,11.1,0.31769,0.0,35.8,6160.0,2.046,1.443,0
1.97019818,4.54,0.0655,0.0,288.69,6063.0,1.012,1.117,0
1.22719556,2.02,0.037,0.0,257.32,5242.0,0.722,0.684,0
1.30027362,2.24,0.07545,0.0,439.2,6164.0,1.446,1.286,0
1.4593834,2.73,0.04911,0.0,105.2,4821.0,0.788,0.765,0
1.22,1.98,0.015,0.0,1334.22,4821.0,0.788,0.765,0
3.53387773,12.2,0.0997,0.0,100.96,5903.0,0.961,0.922,0
2.55303229,7.05,0.0602,0.0,338.15,6123.0,0.987,1.053,0
2.06673842,4.92,0.065,0.0,247.83,5966.0,0.961,1.049,0
1.66049425,3.4,0.11082,0.0,271.6,5877.0,1.963,1.187,0
1.9493759,4.46,0.0583,0.0,286.32,5926.0,0.939,1.03,0
2.36,6.17,0.092,0.0,70.361,5788.0,0.873,0.872,0
1.97,8.8,0.141,0.0,29.875,5788.0,0.873,0.872,0
2.49,6.76,0.179,0.0,18.557,5788.0,0.873,0.872,0
2.77771129,8.13,0.46206,0.0,1.3,4898.0,0.803,0.774,1
1.48912557,2.82,0.1606,0.0,20.35,5190.0,0.899,0.823,0
2.35388681,6.14,0.116,0.0,108.07,5970.0,1.131,1.057,0
2.70909809,7.8,0.17871,0.0,111.8,5422.0,1.782,1.02,0
3.03648191,9.46,0.0478,0.0,314.25,5776.0,0.849,0.939,0
2.43836702,6.52,0.0885,0.0,27.47,4703.0,0.701,0.686,0
1.76378826,3.76,0.11054,0.0,24.5,4825.0,0.732,0.785,0
2.74516914,7.97,0.0989,0.0,119.44,6122.0,0.964,1.041,0
1.4088539,2.57,0.05835,0.0,94.3,4847.0,0.737,0.756,0
2.38685349,6.29,0.2597,0.0,3.76,4806.0,0.729,0.709,0
1.17,1.71,0.026,0.0,475.507,5208.0,0.806,0.763,0
2.02,4.74,0.139,0.0,16.029,5208.0,0.806,0.763,0
0.72909663,0.313,0.0206,0.0,245.15,4239.0,0.6,0.611,0
3.90012032,14.5,0.1016,0.0,85.78,5982.0,0.879,0.967,0
1.88610592,4.22,0.0762,0.0,79.1,5237.0,0.826,0.927,0
1.51862272,2.92,0.2395,0.0,5.23,4821.0,0.788,0.765,0
2.58746104,7.21,0.20894,0.0,7.33,5026.0,0.759,0.8,0
1.216205,1.96,0.0115,0.0,86.97,3460.0,0.356,0.385,0
1.73447868,3.66,0.0215,0.0,772.73,4948.0,0.816,0.782,0
1.96065412,4.5,0.08308,0.0,217.4,6074.0,1.005,0.873,0
2.42168247,6.44,0.3575,0.0,2.79,4939.0,0.819,0.785,0
1.58313575,3.13,0.0394,0.0,1056.15,5887.0,1.235,1.09,0
1.66,3.39,0.0473,0.0,732.82,5887.0,1.235,1.09,0
1.07,1.24,0.0343,0.0,37.372,3788.0,0.472,0.478,0
1.25,2.1,0.0451,0.0,13.98,3788.0,0.472,0.478,0
1.4,2.54,0.0781,0.0,7.204,3788.0,0.472,0.478,0
1.27,2.15,0.11,0.0,3.608,3788.0,0.472,0.478,0
1.17,1.71,0.432,0.04,0.3,3755.0,0.523,0.544,1
1.13863767,1.55,0.10625,0.0,56.3,5420.0,0.868,0.874,0
2.20677414,5.5,0.24082,0.0,31.5,5855.0,1.373,1.161,0
2.203,5.49,0.1199,0.0,41.04,5644.0,0.806,0.9,0
2.26309256,5.74,0.23678,0.0,41.5,5871.0,0.983,1.097,0
0.75408365,0.353,0.049,0.0,427.6,5854.0,0.979,1.03,0
1.57686072,3.11,0.0344,0.0,495.14,5420.0,0.871,0.849,0
2.08215108,4.99,0.1016,0.0,114.36,5791.0,1.083,1.03,0
1.15985997,1.65,0.0872,0.0,82.32,5693.0,0.816,0.911,0
3.14950109,10.1,0.62348,0.0,0.5,4658.0,0.686,0.743,1
1.11955354,1.46,0.07976,0.0,138.5,5808.0,0.902,0.987,0
0.74,0.33,0.028,0.0,1056.84,5808.0,0.902,0.987,0
1.41,2.57,0.059,0.0,902.239,6105.0,1.287,1.081,0
2.67,7.61,0.099,0.0,324.134,6105.0,1.287,1.081,0
2.10143764,5.07,0.0452,0.0,287.6,5508.0,0.84,0.955,0
2.42172881,6.44,0.0308,0.0,917.15,5741.0,0.946,1.02,0
2.38421141,6.28,0.0465,0.0,241.25,5223.0,0.885,0.913,0
1.62573811,3.28,0.0128,0.0,2412.15,5151.0,0.792,0.903,0
2.21110724,5.52,0.2633,0.0,3.79,4701.0,0.775,0.758,0
3.22686692,10.5,0.2039,0.0,23.05,6161.0,0.862,0.95,0
0.853,2.4,0.0758,0.098,475.0,6104.0,1.477,1.187,0
0.624086,0.179,0.03472,0.0,691.1,5615.0,0.936,1.022,0
2.92019781,8.86,0.0521,0.0,302.6,5918.0,0.865,0.956,0
2.06512018,4.92,0.0957,0.0,242.6,5865.0,1.388,1.023,0
1.68,3.46,0.032,0.0,1069.235,6021.0,1.141,1.021,0
3.19,10.3,0.066,0.0,257.348,6021.0,1.141,1.021,0
2.11686218,5.13,0.054,0.0,31.73,4380.0,0.53,0.524,0
2.98104391,9.17,0.53325,0.0,1.5,5135.0,0.874,0.812,1
1.48674404,2.81,0.11636,0.0,122.1,5691.0,1.458,1.068,0
3.25107395,10.6,0.4438,0.0,7.08,6208.0,1.024,1.086,0
1.81406781,3.95,0.0845,0.0,131.92,5984.0,0.906,0.993,0
1.51110555,2.89,0.036,0.0,499.07,5591.0,0.86,0.977,0
2.58158428,7.18,0.16,0.0,26.68,5745.0,0.837,0.928,0
2.92454357,8.88,0.1421,0.0,36.14,5749.0,0.864,0.961,0
1.32578716,2.32,0.0956,0.0,145.67,5557.0,1.249,0.897,0
2.94360686,8.98,0.2082,0.0,14.0,5646.0,0.817,0.864,0
1.21,1.92,0.088,0.0,45.389,5235.0,0.75,0.803,0
